VideoID,Description
mFCf8lLXrUc_25_35.avi,peeling  off the mangoes
mFCf8lLXrUc_25_35.avi,Chopped mangoes ready for the eating.
mFCf8lLXrUc_25_35.avi,A woman peeling a mango.
mFCf8lLXrUc_25_35.avi,A lady removing the mango peel using peeler .
mFCf8lLXrUc_25_35.avi,one lady removing skin from mango
mFCf8lLXrUc_25_35.avi,Someone is peeling a mango ready to slice.
mFCf8lLXrUc_25_35.avi,A guy prepares the mango slices.
mFCf8lLXrUc_25_35.avi,The outer layer of mango is pealed off.
mFCf8lLXrUc_25_35.avi,A woman is peeling the skin off of a mango.
mFCf8lLXrUc_25_35.avi,A person peels a mango with a vegetable peeler.
mFCf8lLXrUc_25_35.avi,taking of the pickel of any friut
mFCf8lLXrUc_25_35.avi,A msngo's skin is being peeled.
mFCf8lLXrUc_25_35.avi,A woman is slicing a mango.
mFCf8lLXrUc_25_35.avi,A person is peeling mangos.
mFCf8lLXrUc_25_35.avi,A woman peels a mango.
mFCf8lLXrUc_25_35.avi,A person trying to remove the covering of a mango through a knife.
mFCf8lLXrUc_25_35.avi,A person shows how to peel and cut a mango.
mFCf8lLXrUc_25_35.avi,A woman is cutting mango.
mFCf8lLXrUc_25_35.avi,A woman shows how to remove mango cover.
mFCf8lLXrUc_25_35.avi,Someone peeled a fruit.
mFCf8lLXrUc_25_35.avi,cutting the mango
mFCf8lLXrUc_25_35.avi,The cook is peeling a mango.
mFCf8lLXrUc_25_35.avi,"Making mangoes still sweeter, removing the upper skin"
6eokrw6_bjU_1_9.avi,A woman is firing a rifle.
6eokrw6_bjU_1_9.avi,A girl is spraying the field with a gun.
6eokrw6_bjU_1_9.avi,A girl is shooting a gun multiple times.
6eokrw6_bjU_1_9.avi,A woman is shooting a gun.
6eokrw6_bjU_1_9.avi,A woman is firing with an assault rifle.
6eokrw6_bjU_1_9.avi,A woman is shooting off a gun.
6eokrw6_bjU_1_9.avi,A woman is firing an assault rifle into a hill.
6eokrw6_bjU_1_9.avi,A woman fires an assault rifle.
6eokrw6_bjU_1_9.avi,A girl is firing an automatic rifle.
6eokrw6_bjU_1_9.avi,A woman standing on grassland is holding a rifle and shooting a series of bullets in the air.
6eokrw6_bjU_1_9.avi,a woman taking pices on the farm
6eokrw6_bjU_1_9.avi,The girl shot the semi-automatic rifle.
6eokrw6_bjU_1_9.avi,The woman is shooting a machine gun.
6eokrw6_bjU_1_9.avi,A girl shots a gun.
6eokrw6_bjU_1_9.avi,A woman is shooting an automatic rifle.
6eokrw6_bjU_1_9.avi,A girl shot an automatice rifle in the field.
6eokrw6_bjU_1_9.avi,A girl is shooting with the gun.
6eokrw6_bjU_1_9.avi,A girl is standing and continuosly  firing
6eokrw6_bjU_1_9.avi,A girl with gun
6eokrw6_bjU_1_9.avi,A woman is firing a gun.
6eokrw6_bjU_1_9.avi,A woman is firing with AR15 gun.
6eokrw6_bjU_1_9.avi,A woman is standing in a field shooting a gun.
6eokrw6_bjU_1_9.avi,a woman shooting a shot gun
6eokrw6_bjU_1_9.avi,a woman shooting gun.
6eokrw6_bjU_1_9.avi,A women is firing with the gun
6eokrw6_bjU_1_9.avi,one girl taking training of shooting
6eokrw6_bjU_1_9.avi,she is shooting
6eokrw6_bjU_1_9.avi,woman firing with a machine gun
6eokrw6_bjU_1_9.avi,A girl is firing a gun outside.
6eokrw6_bjU_1_9.avi,A girl is firing a semi automatic weapon.
6eokrw6_bjU_1_9.avi,A girl is firing gun.
6eokrw6_bjU_1_9.avi,A girl is shooting a gun
6eokrw6_bjU_1_9.avi,A lady doing some sort of shooting practise in a lonely place.
6eokrw6_bjU_1_9.avi,A lady shoots with a sten gun.
6eokrw6_bjU_1_9.avi,A woman fires a gun
6eokrw6_bjU_1_9.avi,A woman in a grassy field is shooting a machine gun.
6eokrw6_bjU_1_9.avi,A woman is firing a machine gun.
6eokrw6_bjU_1_9.avi,A woman is firing an AR 15 assault rifle.
6eokrw6_bjU_1_9.avi,A woman is shooting a gun in a grassy field.
6eokrw6_bjU_1_9.avi,A woman is shooting a large gun.
6eokrw6_bjU_1_9.avi,A woman is shooting a machine gun.
6eokrw6_bjU_1_9.avi,A woman is shooting standing in grass.
6eokrw6_bjU_1_9.avi,A woman is shooting with gun.
6eokrw6_bjU_1_9.avi,A woman is shooting.
6eokrw6_bjU_1_9.avi,A woman is taking the training of gun.
6eokrw6_bjU_1_9.avi,A woman practicing shooting with a gun
6eokrw6_bjU_1_9.avi,A woman shoots a gun outside.
6eokrw6_bjU_1_9.avi,a woman with a gun
6eokrw6_bjU_1_9.avi,A LADY SHOOTING WITH MACHINE GUN
6eokrw6_bjU_1_9.avi,she is check with the gun
6eokrw6_bjU_1_9.avi,A girl with a Machine gun.
E2r6nnkwl0c_6_18.avi,A group of boys are jumping into a river.
E2r6nnkwl0c_6_18.avi,A group of people are jumping into water.
E2r6nnkwl0c_6_18.avi,Men are diving into the river.
E2r6nnkwl0c_6_18.avi,Men are jumping into water from a bridge.
E2r6nnkwl0c_6_18.avi,Men are swimming.
E2r6nnkwl0c_6_18.avi,Men jump in a river.
E2r6nnkwl0c_6_18.avi,People are jumping in a river.
E2r6nnkwl0c_6_18.avi,People are jumping off a bridge into water.
E2r6nnkwl0c_6_18.avi,Several men are jumping off a bridge into a creek.
E2r6nnkwl0c_6_18.avi,Several men jump off a small bridge into a pool of water.
E2r6nnkwl0c_6_18.avi,Several people play in a river.
E2r6nnkwl0c_6_18.avi,Some young men dive and jump into the water.
E2r6nnkwl0c_6_18.avi,The men dived into the water from the bridge.
E2r6nnkwl0c_6_18.avi,The men jumped into the river.
E2r6nnkwl0c_6_18.avi,The people dived off the rock bridge.
E2r6nnkwl0c_6_18.avi,Three men jump off of a small bridge.
E2r6nnkwl0c_6_18.avi,"Two men dive into the water, where two others are already swimming."
E2r6nnkwl0c_6_18.avi,Men are diving in the river.
E2r6nnkwl0c_6_18.avi,They are jumping into the river
E2r6nnkwl0c_6_18.avi,the boys are jumping in to lake
E2r6nnkwl0c_6_18.avi,Men jump into a river.
E2r6nnkwl0c_6_18.avi,boys are playing in the water
E2r6nnkwl0c_6_18.avi,a man is jumping on the water.
E2r6nnkwl0c_6_18.avi,3 persons diving in to the river.
E2r6nnkwl0c_6_18.avi,People were jumping into the water.
E2r6nnkwl0c_6_18.avi,People are jumping into the water.
E2r6nnkwl0c_6_18.avi,All people are jumping into water.
E2r6nnkwl0c_6_18.avi,People dive into the water.
E2r6nnkwl0c_6_18.avi,Some men are diving into water.
E2r6nnkwl0c_6_18.avi,A group of men are diving into a lake.
E2r6nnkwl0c_6_18.avi,Men are diving into water.
E2r6nnkwl0c_6_18.avi,A group of men jumping into water
E2r6nnkwl0c_6_18.avi,some people taking bath
E2r6nnkwl0c_6_18.avi,Men are diving in the water.
E2r6nnkwl0c_6_18.avi,He is jumping in water  very well.
E2r6nnkwl0c_6_18.avi,People jump into a creek.
n016q1w8Q30_2_11.avi,Cards are being shuffled.
n016q1w8Q30_2_11.avi,A man is holding a pack of playing cards and rubbing the top most card which then disappears!
n016q1w8Q30_2_11.avi,A man is displaying a deck of cards in his hands and he palms the top card in the deck.
n016q1w8Q30_2_11.avi,A man is doing a card trick.
n016q1w8Q30_2_11.avi,A man is doing card tricks.
n016q1w8Q30_2_11.avi,A man is doing some trick with play cards.
n016q1w8Q30_2_11.avi,A person is doing card tricks.
n016q1w8Q30_2_11.avi,A person is performing a card trick.
n016q1w8Q30_2_11.avi,A person manipulates a deck of playing cards.
n016q1w8Q30_2_11.avi,An individual handles a deck of cards.
n016q1w8Q30_2_11.avi,Someone did a card trick.
n016q1w8Q30_2_11.avi,Someone is doing a card trick.
n016q1w8Q30_2_11.avi,Someone is holding a deck of cards.
n016q1w8Q30_2_11.avi,The man is doing card tricks.
n016q1w8Q30_2_11.avi,a women is playing the card
n016q1w8Q30_2_11.avi,a man doing magic with cards.
n016q1w8Q30_2_11.avi,A man is doing magic with cards.
n016q1w8Q30_2_11.avi,A man is playing with the cards.
n016q1w8Q30_2_11.avi,he is faking on the game
n016q1w8Q30_2_11.avi,men playing cards game.
n016q1w8Q30_2_11.avi,person showing something with cards
n016q1w8Q30_2_11.avi,"sleight of hand magic card trick, revealed!"
n016q1w8Q30_2_11.avi,Someone is doing tricks with a deck of cards.
n016q1w8Q30_2_11.avi,A card being flipped which has 7 seven hearts on one side and king of spades on another side.
n016q1w8Q30_2_11.avi,A man does card tricks.
n016q1w8Q30_2_11.avi,A man doing some sort of magic tricks with the playing cards.
n016q1w8Q30_2_11.avi,A man is demonstrating a card trick.
n016q1w8Q30_2_11.avi,A man is doing magic by cards.
n016q1w8Q30_2_11.avi,A man is doing magic with play cards.
n016q1w8Q30_2_11.avi,A man is doing some magic by cards.
n016q1w8Q30_2_11.avi,A man is performing a card trick.
n016q1w8Q30_2_11.avi,A man is showing hand magic.
n016q1w8Q30_2_11.avi,A man is showing magic with playing cards.
n016q1w8Q30_2_11.avi,A man is slowly demonstrating a card trick.
n016q1w8Q30_2_11.avi,A MAN MAGIC WITH A CARD
n016q1w8Q30_2_11.avi,a man shuffle the cards.
n016q1w8Q30_2_11.avi,A person does a magic trick with cards.
n016q1w8Q30_2_11.avi,A person is demonstrating how to do card tricks.
n016q1w8Q30_2_11.avi,A person is doing magic tricks with cards.
n016q1w8Q30_2_11.avi,A person is performing some card tricks.
n016q1w8Q30_2_11.avi,A person is shoufling the cards.
n016q1w8Q30_2_11.avi,Man preforms sleight of hand with cards.
n016q1w8Q30_2_11.avi,Playing a card trick.
n016q1w8Q30_2_11.avi,Sleight of hand card tricks.
n016q1w8Q30_2_11.avi,"Sleight of Hand magic card trick, revealed"
n016q1w8Q30_2_11.avi,Someone is doing tricks with cards.
n016q1w8Q30_2_11.avi,Someone is holding a deck of cards and performing a card trick.
n016q1w8Q30_2_11.avi,Someone is performing a trick with a deck of cards.
n016q1w8Q30_2_11.avi,Someone is playing a card trick.
n016q1w8Q30_2_11.avi,Someone is playing with cards
n016q1w8Q30_2_11.avi,Someone playing with cards.
n016q1w8Q30_2_11.avi,The man showing the tricks of playing card.
n016q1w8Q30_2_11.avi,This video shows a nice card trick
n016q1w8Q30_2_11.avi,A MAN IS PLAYING A CARD.
n016q1w8Q30_2_11.avi,the person is playing with cards game
n016q1w8Q30_2_11.avi,A Man Showing Hand magic card.
rQuNYxNmA6M_0_4.avi,A baseball player throwing ball.
rQuNYxNmA6M_0_4.avi,A baseball players in practice on public place.
rQuNYxNmA6M_0_4.avi,A baseball team is practicing.
rQuNYxNmA6M_0_4.avi,A boy is playing baseball.
rQuNYxNmA6M_0_4.avi,A boy is throwing a baseball in a ball game.
rQuNYxNmA6M_0_4.avi,A couple of baseball players toss a baseball.
rQuNYxNmA6M_0_4.avi,A couple walks toward three baseball players.
rQuNYxNmA6M_0_4.avi,A group of men pretending playing baseball to fool people for fun.
rQuNYxNmA6M_0_4.avi,A man is throwing a baseball to another man.
rQuNYxNmA6M_0_4.avi,a team playing base ball
rQuNYxNmA6M_0_4.avi,A trio of players are playing baseball in the park.
rQuNYxNmA6M_0_4.avi,An amateur baseball team warming up in a parking lot.
rQuNYxNmA6M_0_4.avi,Baseball players practice the catches in ground during a sunny day.
rQuNYxNmA6M_0_4.avi,Guys are practicing cricket.
rQuNYxNmA6M_0_4.avi,IN VIDEO BOYS ARE PLAYING BASSBALL .
rQuNYxNmA6M_0_4.avi,It is a funny baseeball video
rQuNYxNmA6M_0_4.avi,Men are playing simulated baseball in the park.
rQuNYxNmA6M_0_4.avi,Men are throwing a baseball.
rQuNYxNmA6M_0_4.avi,Men are tossing a baseball to each other.
rQuNYxNmA6M_0_4.avi,Some Asian men are practicing baseball on the sidewalk in a park.
rQuNYxNmA6M_0_4.avi,Some guys practicing playing baseball.
rQuNYxNmA6M_0_4.avi,Some people are throwing a baseball.
rQuNYxNmA6M_0_4.avi,some person are practicing a baseball.
rQuNYxNmA6M_0_4.avi,Some youngsters are playing baseball in a park.
rQuNYxNmA6M_0_4.avi,The pitcher tossed the ball back and forth to a player.
rQuNYxNmA6M_0_4.avi,The players are practising baseball on streets.
rQuNYxNmA6M_0_4.avi,Three baseball players are practicing.
rQuNYxNmA6M_0_4.avi,Three baseball players are warming up in a public park.
rQuNYxNmA6M_0_4.avi,Three boys are practicing baseball.
rQuNYxNmA6M_0_4.avi,Three men are playing baseball in the park.
rQuNYxNmA6M_0_4.avi,Three men are playing baseball.
rQuNYxNmA6M_0_4.avi,Three men are practicing base ball in the park
rQuNYxNmA6M_0_4.avi,Three men in baseball uniforms are practicing when two people dressed in black walk up.
rQuNYxNmA6M_0_4.avi,Three people are getting ready to play baseball.
rQuNYxNmA6M_0_4.avi,Two baseball players are playing catch.
rQuNYxNmA6M_0_4.avi,Two man play throw and catch with ball.
rQuNYxNmA6M_0_4.avi,Two men are passing a baseball between each other while a man behind them is swinging a baseball bat.
rQuNYxNmA6M_0_4.avi,Two men are playing catch.
rQuNYxNmA6M_0_4.avi,Two men are playing with the ball.
rQuNYxNmA6M_0_4.avi,Two men were playing catch with a baseball.
rQuNYxNmA6M_0_4.avi,Two white males throw a baseball back and forth while an Asian couple watches.
rQuNYxNmA6M_0_4.avi,Video shows gags.
rQuNYxNmA6M_0_4.avi,Three baseball team players are practicing their sport while interrupting a walk way in the park.
ByGspTdA1ug_16_24.avi,A person is sliding a cat across the floor.
ByGspTdA1ug_16_24.avi,cat is very happy.
ByGspTdA1ug_16_24.avi,The girl is pushing the sleeping cat along the floor towards the wall.
ByGspTdA1ug_16_24.avi,A man pushing a cat through floor
ByGspTdA1ug_16_24.avi,A man wipes the floor with a nonchalant cat.
ByGspTdA1ug_16_24.avi,A person is pushing a sleeping cat along the corridor.
ByGspTdA1ug_16_24.avi,A women is sliding a cat
ByGspTdA1ug_16_24.avi,A man is pushing a cat around the wood floor.
ByGspTdA1ug_16_24.avi,boy is cleaning floor with the cat
ByGspTdA1ug_16_24.avi,A MAN IS SWEEPING A CAT ON FLOOR.
ByGspTdA1ug_16_24.avi,A man is shifting a cat over the floor.
ByGspTdA1ug_16_24.avi,A cat enjoying its ride sleeping on the fine floor
ByGspTdA1ug_16_24.avi,There is a man pushing a cat across a wooden floor while the cat lies limp.
ByGspTdA1ug_16_24.avi,A man is sliding a cat on the floor.
ByGspTdA1ug_16_24.avi,A person is playing with a cat.
ByGspTdA1ug_16_24.avi,Boy cleaning the floor with the cat.
ByGspTdA1ug_16_24.avi,A cat is being pushed across the floor by a man.
ByGspTdA1ug_16_24.avi,A person is dragging a cat over the floor.
ByGspTdA1ug_16_24.avi,This man is pushing a cat across the floor.
ByGspTdA1ug_16_24.avi,cat is very happy
ByGspTdA1ug_16_24.avi,A person pushes a cat across a wood floor.
ByGspTdA1ug_16_24.avi,Someone slides a cat across a wooden floor.
ByGspTdA1ug_16_24.avi,A man is sliding a cat across a polished floor.
ByGspTdA1ug_16_24.avi,A man dusts his wood floor with his cat.
ByGspTdA1ug_16_24.avi,A guy is pushing a cat lying on the floor.
ByGspTdA1ug_16_24.avi,A man is moving his cat on the floor.
ByGspTdA1ug_16_24.avi,"The owner of the cat, used the cat to mop the floor."
ByGspTdA1ug_16_24.avi,A women is stressing acat.
ByGspTdA1ug_16_24.avi,A lady is dragging a lying cat
ByGspTdA1ug_16_24.avi,"A man is pushing a cat, who is laying on his side, across the floor and down the hall."
ByGspTdA1ug_16_24.avi,A man pushes a cat across the floor like a dust mop.
ByGspTdA1ug_16_24.avi,The young man is sliding a cat across the wooden floor.
ByGspTdA1ug_16_24.avi,A man is pushing a cat along the floor.
ByGspTdA1ug_16_24.avi,A man is playing with the cat.
ByGspTdA1ug_16_24.avi,A man pushes a cat across a hardwood floor.
ByGspTdA1ug_16_24.avi,A cat is being slid around the floor.
ByGspTdA1ug_16_24.avi,A man is pushing a cat along the wooden floor.
#NAME?,A man is arranging sushi.
#NAME?,A person is arranging food on a dish.
#NAME?,A person is making a hot dog piece look like an octopus.
#NAME?,A woman arranges a food dish.
#NAME?,A woman cuts a squid.
#NAME?,A woman is adding eyes to squash cut into ghost-like pieces.
#NAME?,A woman is arranging some food and decorating it.
#NAME?,A woman is decorating some food.
#NAME?,A woman is preparing a plate of food.
#NAME?,A woman is preparing food.
#NAME?,"A woman places sesame seeds as eyes, on an octopus-shaped sausage placed on a small white tray."
#NAME?,A woman prepares a sushi tray.
#NAME?,Sesame seed eyes are added to a sausage cut to look like an octopus.
#NAME?,Someone is decorating a cut piece of sausage with eyes.
#NAME?,Someone is decorating food on a plate.
#NAME?,Someone made the sushi look like an octopus.
#NAME?,The lady made the sushi look like an octopus.
#NAME?,The woman is garnishing vegetables.
#NAME?,"A woman garnish a Bento dish in the serving plate,"
#NAME?,A woman is putting a vegetable on a plate.
#NAME?,the person is showing how to make bento
#NAME?,A woman prepares a bento box.
#NAME?,A person puts seeds on a hot dog.
#NAME?,A person is placing the black thing on the food.
#NAME?,A lady is decorating her dish.
#NAME?,Someone put two sausages on a platter.
#NAME?,Someone is preparing some food.
#NAME?,A woman is preparing some bento.
#NAME?,a man coking.
#NAME?,somebody is decorating vegetables.
#NAME?,A video on How to make Bento.
#NAME?,A person making bento
#NAME?,A woman plates an asian dish.
#NAME?,A person making  Bento
#NAME?,A woman adds eyes to a piece of food to make it look like an octopus.
#NAME?,A plate with full of fruits are displayed
#NAME?,The woman is garnishing the plate.
#NAME?,How to make bento japanese boxed lunch.
6t0BpjwYKco_217_229.avi,A woman seasons both sides of a pork chop.
6t0BpjwYKco_217_229.avi,A woman is seasoning a pork chop.
6t0BpjwYKco_217_229.avi,A woman seasons a pork chop.
6t0BpjwYKco_217_229.avi,A woman is grinding black pepper onto a pork chop.
6t0BpjwYKco_217_229.avi,A woman is spreading spices on a meat.
6t0BpjwYKco_217_229.avi,A woman is sprinkling pepper and salt over pork meat.
6t0BpjwYKco_217_229.avi,A woman is seasoning meat.
6t0BpjwYKco_217_229.avi,A woman seasons a piece of raw meat.
6t0BpjwYKco_217_229.avi,A woman is seasoning some meat.
6t0BpjwYKco_217_229.avi,A woman is seasoning steak.
6t0BpjwYKco_217_229.avi,A woman is seasoning a piece of meat.
6t0BpjwYKco_217_229.avi,A woman is sprinkling salt and pepper on a pork loin.
6t0BpjwYKco_217_229.avi,The lady seasoned the meatn.
6t0BpjwYKco_217_229.avi,The woman is seasoning the pork chop.
6t0BpjwYKco_217_229.avi,A woman is grinding salt and pepper onto a pork chop.
6t0BpjwYKco_217_229.avi,A woman seasons some meat.
6t0BpjwYKco_217_229.avi,The lady seasoned the meat.
6t0BpjwYKco_217_229.avi,the women is cooking
6t0BpjwYKco_217_229.avi,A woman is spreading the pepper in the fish
6t0BpjwYKco_217_229.avi,a lady is putting the salt on the meat.
6t0BpjwYKco_217_229.avi,A woman is adding seasonings to a piece of meat.
6t0BpjwYKco_217_229.avi,A woman is putting spices on a piece of meat.
6t0BpjwYKco_217_229.avi,a lady making a dish in the kitchen
6t0BpjwYKco_217_229.avi,Cooking with the dog show demonstrates how to make Japanese curry with tomato.
6t0BpjwYKco_217_229.avi,a woman coking.
6t0BpjwYKco_217_229.avi,The woman is seasoning the port chop.
6t0BpjwYKco_217_229.avi,anyone is making dish
6t0BpjwYKco_217_229.avi,clear detail for making katsu curry
MTkGPfMRXtc_5_21.avi,Rubber band trouble.
MTkGPfMRXtc_5_21.avi,A woman puts a rubberband on a stack of files.
MTkGPfMRXtc_5_21.avi,a women package in covers.
MTkGPfMRXtc_5_21.avi,The lady is tying up a bundle of files with a string.
MTkGPfMRXtc_5_21.avi,A woman tying bundle of papers.
MTkGPfMRXtc_5_21.avi,A woman ties together a stack of papers.
MTkGPfMRXtc_5_21.avi,A woman is packing some packets with rubber band.
MTkGPfMRXtc_5_21.avi,A women is trying to put a rubber band around a dozen of big envelopes
MTkGPfMRXtc_5_21.avi,girl tying bundle of envelopes
MTkGPfMRXtc_5_21.avi,A WOMAN IS TYING BUNNDELS OF ENVELOPS.
MTkGPfMRXtc_5_21.avi,A woman is wrapping a cord around a pack of letters.
MTkGPfMRXtc_5_21.avi,A office assistant trying to bundle up the letters
MTkGPfMRXtc_5_21.avi,A woman is tying together a bundle of manila envelopes.
